ASIN,product_name,brand,FBA_label,amazon_choice,price_in_US_dollars,unit_price_flag,unit_price_USdollars,unit_price_unit,top_sales_rank,subscribe_flag,shipping_weight_in_ounces,answered_questions,rating_avg,rating_nums,rating_1_star,rating_2_star,rating_3_star,rating_4_star,rating_5_star,subscribe_5_unitprice,subscribe_5_unit,subscribe_15_unitprice,subscribe_15_unit
B0768RGJWV,"5 Single Sachets Cafe divina, Weight Loss Coffee, Infused with 70 MG of Premium Organic Ganoderma lucidem",cafe divina,Third Party,False,10.5,True,2.1,Fl Oz,1007.0,False,1.0,0,3.3,3.0,0.0,0.58,0.0,0.0,0.42,,,,
B0768RQ5B5,"15 Single Sachets Cafe divina, Weight Loss Coffee, Infused with 70 MG of Premium Organic Ganoderma lucidem …",cafe divina,Third Party,False,20.99,True,1.4,Count,824.0,False,,0,4.3,13.0,0.0,0.0,0.26,0.18,0.56,,,,
B0768T3MP8,DXN Lingzhi 3 in 1 Lite Ganoderma Coffee 20 Sachets,DXN,FBA,False,16.9,True,16.9,Count,864.0,False,16.0,0,4.6,5.0,0.0,0.0,0.0,0.42,0.58,,,,
B0768WK5YJ,Alicafe 1 x Power Root 5 in 1 Tongkat Ali & Ginseng 20 Sachets,Alicafe,FBA,False,17.99,True,17.99,Count,1072.0,False,22.4,0,4.2,6.0,0.0,0.0,0.42,0.0,0.58,,,,
B0768WMLXN,"G7, Instant Coffee, 3 in 1 Coffee Mix, net weight 352 g (Pack of 1 piece) / Beststore by KK",nan,Third Party,False,5.99,False,,,1961.0,False,15.2,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076CN8XCR,"Café Bustelo Coffee Espresso Style Instant Coffee, 7.05 Ounces",Cafe Bustelo,Third Party,False,5.49,True,0.78,Ounce,29.0,False,,3,4.8,206.0,0.02,0.01,0.02,0.07,0.87,,,,
B076CR1LSR,"Old Town, 3 in 1 Instant Premix White Coffee, Hazelnut, 300 g [Pack of 1 piece]",Old Town,Third Party,False,29.0,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076F745CH,Jacobs Velvet Instant Coffee 100g,JACOBS,Third Party,False,21.99,True,21.99,Count,2266.0,False,12.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,
B076G1R4HW,"Moccona, Instant Coffee, Americano, 120 g [Pack of 1 piece]",Moccona,Third Party,False,22.0,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076GMGXFQ,Value buy 3 Boxes Gano Excel Mocha Coffee Ganoderma Lucidum Extract by EcBuy,Ganocafe,Third Party,False,40.6,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076GQW3L7,3 Boxes GanoCafe 3 In 1 Instant Ganoderma Gourmet Coffee (20 Sachets Per Box),Ganocafe,,False,,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076GWD3Y4,5 Box Gano Excel Ganoderma Gourmet Coffee Classic ( 30 Sachets ),Gano Excel,Third Party,False,91.89,True,0.61,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076GWFJZV,9 Boxes Gano Cafe Excel Classic Coffee ( 30 Sachets ),Gano Excel,FBA,False,87.0,True,0.32,Count,399.0,False,49.6,4,4.9,32.0,0.0,0.0,0.0,0.08,0.92,,,,
B076GXVWBQ,"Café Bustelo Espresso Style Instant Coffee, 1.75 Ounce (Pack of 3)",Cafe Bustelo,Third Party,False,18.18,True,10.39,Ounce,802.0,False,8.0,0,2.5,2.0,0.51,0.0,0.0,0.49,0.0,,,,
B076KLQWPS,"Member's Mark Vanilla Cappuccino Mix, 3 Pound",Member's Mark,,False,12.69,False,,,6797.0,False,54.4,13,4.7,194.0,0.02,0.01,0.05,0.11,0.81,,,,
B076KMBFPC,5 Boxes Gano Classic Black Coffee+ FREE 8 SACHETS Zrii Rise Coffee+ FREE EXPRESS SHIPPING,GANO EXCEL INTERNATIONAL,Third Party,False,96.01,False,,,,False,,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B076KNDBMN,2 BOXES- Gano Cafe Ginseng Tongkat Ali Ganocafe (30 sachets)+ FREE EXPRESS SHIPPING,GANO EXCEL INTERNATIONAL,Third Party,False,60.99,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076KR78BB,10 Boxes GanoCafe Tongkat Ali Ganoderma Coffee + 1 Bottle Ganoderma Capsule + FREE EXPRESS SHIPPING,Gano Excel,Third Party,False,154.0,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076MJY4KP,"Great Value French Vanilla Cappuccino Beverage Mix, 16 oz",Great Value,Third Party,False,18.01,True,6.0,Item,1303.0,False,32.0,0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,,,,
B076PN3L7R,CB Reishi Coffee 4 in 1,CB,FBA,True,10.99,True,10.99,Count,913.0,False,14.4,4,4.5,18.0,0.1,0.0,0.0,0.15,0.75,,,,
B076QDX9Z3,5 Boxes Gano Excel GanoCafe 3 in 1 Instant Coffee Ganoderma Lucidum Extract,Gano Excel International,Third Party,False,90.85,True,0.91,Count,1409.0,False,,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B076QF4BXW,6 Boxes Gano Excel GanoCafe 3 in 1 Instant Coffee Ganoderma Lucidum Extract by EcBuy,Gano Excel,FBA,False,79.99,True,13.33,Count,2797.0,False,102.4,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B076QFCH9T,3 Boxes Gano Excel GanoCafe 3 in 1 Instant Coffee Ganoderma Lucidum Extract,GANO EXCEL INTERNATIONAL,Third Party,False,74.0,False,,,,False,,0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,,,,
B076QFM16T,Value buy 5 Boxes Gano Excel GanoCafe Tongkat Ali Coffee Ganoderma Lucidum Extract,GANO EXCEL INTERNATIONAL,Third Party,False,83.8,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076QFN91W,36 Boxes Gano Excel Mocha Coffee Ganoderma Lucidum Extract,Gano Excel,Third Party,False,365.0,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076QFPXV8,1 Box Gano Excel Mocha Coffee Ganoderma Lucidum Extract,Gano Excel,FBA,False,12.24,True,12.24,Count,395.0,False,17.6,0,5.0,9.0,0.0,0.0,0.0,0.0,1.0,,,,
B076QFSXFJ,4 Boxes Gano Excel GanoCafe Tongkat Ali Coffee Ganoderma Lucidum Extract,Gano Excel,Third Party,False,69.01,True,17.25,Item,4148.0,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076QFYPC2,2 Boxes Gano Excel GanoCafe Tongkat Ali Coffee Ganoderma Lucidum Extract,GANO EXCEL INTERNATIONAL,,False,,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076QG1RJ7,10 Boxes Gano Excel GanoCafe Tongkat Ali Coffee Ganoderma Lucidum Extract,Gano Excel,Third Party,False,161.99,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076QGCNKR,Gano Excel Ganocafe 3in1 Coffee (2 Boxes 40 Sac),Gano Excel,Third Party,False,37.99,True,0.95,Count,4434.0,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076QGF58B,6 Boxes Gano Excel GanoCafe Tongkat Ali Coffee Ganoderma Lucidum Extract,GANO EXCEL INTERNATIONAL,Third Party,False,94.99,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076QGJSSV,Value Buy 4 Boxes Boxes Gano Excel GanoCafe 3 in 1 Instant Coffee Ganoderma Lucidum Extract by EcBuy,GANO EXCEL INTERNATIONAL,FBA,False,43.78,True,0.73,Count,845.0,False,70.4,0,3.0,4.0,0.5,0.0,0.0,0.0,0.5,,,,
B076QGMRSS,9 Boxes Gano Excel GanoCafe 3 in 1 Instant Coffee Ganoderma Lucidum Extract by EcBuy,GANO EXCEL INTERNATIONAL,Third Party,False,116.5,True,12.94,Item,2084.0,False,153.6,0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,,,,
B076QGNYHL,2 Boxes Gano Excel Mocha Coffee Ganoderma Lucidum Extract,GANO EXCEL INTERNATIONAL,Third Party,False,30.72,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076QGQZX2,Value pack of 3 Boxes Gano Excel Mocha Coffee Ganoderma Lucidum Extract by EcBuy,Gano Excel,Third Party,False,40.65,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076QGSJ8F,15 Boxes Gano Excel GanoCafe 3 in 1 Instant Coffee Ganoderma Lucidum Extract,Gano Excel,Third Party,False,185.0,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076QGSJZZ,8 Boxes Gano Excel Mocha Coffee Ganoderma Lucidum Extract,GANO EXCEL INTERNATIONAL,Third Party,False,136.12,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076QH4FKZ,8 Boxes Gano Excel GanoCafe Tongkat Ali Coffee Ganoderma Lucidum Extract,Gano Excel,Third Party,False,113.85,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076QHPXQP,9 Boxes Gano Excel GanoCafe Classic Coffee Ganoderma Lucidum Extract,Ganocafe,Third Party,False,92.8,True,0.34,Count,3609.0,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076QHV43N,18 Boxes Gano Excel Mocha Coffee Ganoderma Lucidum Extract,Gano Excel,Third Party,False,295.82,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076QHWCVN,7 Boxes Gano Excel Mocha Coffee Ganoderma Lucidum Extract,Gano Excel,FBA,False,89.99,True,0.86,Count,1870.0,False,124.8,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076QJ37BW,Value buy 10 Boxes Gano Excel Mocha Coffee Ganoderma Lucidum Extract,GANO EXCEL INTERNATIONAL,Third Party,False,157.09,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076QJ9H5F,1 Box Gano Excel GanoCafe 3 in 1 Instant Coffee Ganoderma Lucidum Extract,Gano Excel,FBA,False,31.0,True,1.03,Count,2168.0,False,16.0,0,3.8,9.0,0.16,0.16,0.0,0.11,0.57,,,,
B076RQNXKF,Vinacafe Instant Coffee Mix,Pacific Ocean Marketplace,Third Party,False,14.99,True,0.83,Ounce,5712.0,False,15.0,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076S9LBF8,Nescafe Gold Origins Alta Rica Instant Coffee 100 Gram / 3.5 Ounce,nan,Third Party,False,23.95,True,6.79,Ounce,918.0,False,17.6,0,4.3,19.0,0.0,0.09,0.13,0.15,0.62,,,,
B076WHC6K3,2x Ganocafe Ginseng Tongkat Ali Coffee Ganoderma Lucidum Healthy Coffee with FREE Zrii Rise Coffee,GANO EXCEL INTERNATIONAL,,False,66.0,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076WTQN18,Gano Excel Cafe 3 In 1 Coffee Ganoderma Expedited Shipping  (10 Boxes ),Gano Excel,FBA,False,119.99,True,0.8,Count,559.0,False,128.0,0,4.1,4.0,0.0,0.0,0.29,0.28,0.42,,,,
B076WTQN19,Gano Excel Ganocafe 3 in 1 Coffee 5 Box 100Sac,Gano Excel,FBA,False,86.29,True,0.86,Count,1851.0,False,86.4,0,4.6,3.0,0.0,0.0,0.0,0.37,0.63,,,,
B076WTQNZZ,Gano Excel Ganocafe 3in1 Coffee 5 Box 75 Sac,Gano Excel,FBA,False,65.8,True,13.16,Item,762.0,False,92.8,0,4.8,20.0,0.0,0.0,0.0,0.18,0.82,,,,
B076WY4R5C,5x Ganocafe Ginseng Tongkat Ali Coffee Ganoderma Lucidum Healthy Coffee with FREE Zrii Rise Coffee,GANO EXCEL INTERNATIONAL,,False,98.0,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076YGK65Z,50 Sachets Kaffeto Gourmet Ganoderma Lucidum Black Coffee Healthy Organic Reishi Lingzhi,Kaffeto Gourmet,Third Party,False,22.95,True,22.95,Item,1817.0,False,17.6,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B076YZHNPX,10x Ganocafe Ginseng Tongkat Ali Coffee Ganoderma Lucidum Healthy Coffee with FREE Zrii Rise Coffee,GANO EXCEL INTERNATIONAL,,False,149.99,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076Z6TD2F,[Value Pack] 5 Boxes Ganocafe 3 in 1 Ganoderma Lucidum Latte Coffee FREE Zrii Rise Coffee,Gano Excel,Third Party,False,66.3,True,13.26,Count,2790.0,False,84.8,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B076Z7KXQK,Ganocafe 3 in 1 Ganoderma Healthy Latte Coffee FREE Zrii Rise Coffee,Gano Excel,Third Party,False,27.61,True,27.61,Count,3985.0,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B0771NB3L2,Cosway Mildura White Coffee Cappucccino 3 in 1 ( 20 Pack ),Cosway,Third Party,False,183.3,True,183.3,Count,4631.0,False,,0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,
B0772TC239,Gano Excel GanoCafe 3 In 1 Ganoderma Coffee 9 Box,Gano Excel,Third Party,False,132.05,True,14.67,Item,4313.0,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B0772V9HHC,Gano Excel GanoCafe 3 in 1 Ganoderma Coffee 2 Box,Gano Excel,Third Party,False,42.45,True,21.23,Item,3324.0,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B0772WLGML,2 Boxes Gano Excel Ganoderma Coffee Classic 30 sachets per box FREE 5 sachets Zrii Rise Coffee + FREE Express shipping,nan,,False,59.0,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B0773GQHT5,BuzzFit Protein Coffee,BuzzFit,FBA,False,55.99,True,18.66,Item,2091.0,False,30.4,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B0773PK7LR,Gano Excel - 9 Boxes Gano Cafe 3 in 1 Instant Coffee with Ganoderma Plus FREE Sample + Free Express Shipping,GanoExcel,Third Party,False,116.51,True,12.95,Item,2952.0,False,,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B0773PKSW7,20 Boxes x 30 sachets Gano Excel GanoCafe Classic with Ganoderma Lucidum Extract FREE 30 sachets Zrii Rise Coffe + FREE Express Shipping,nan,Third Party,False,297.31,True,297.31,Count,5345.0,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B0773PS4GS,Gano Excel - 18 Boxes Gano Cafe 3 in 1 Instant Coffee with Ganoderma Plus FREE Sample + Free Express Shipping,GanoExcel,Third Party,False,215.0,True,0.6,Count,3549.0,False,,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B0773Q8MB5,9 Boxes x 30 sachets Gano Excel GanoCafe Classic with Ganoderma Lucidum Extract FREE 10 sachets Zrii Rise Coffe + FREE Express Shipping,nan,Third Party,False,92.8,True,92.8,Count,1895.0,False,54.4,0,4.8,13.0,0.0,0.0,0.11,0.0,0.89,,,,
B0773QSGGT,1 Box Gano Excel GanoCafe 3 IN 1 Coffee with Ganoderma (FREE Express Shipping),Gano Excel,FBA,False,16.01,True,0.8,Count,911.0,False,17.6,0,4.4,7.0,0.0,0.0,0.19,0.2,0.61,,,,
B0773R52HL,Gano Excel Ganocafe 3in1 Coffee (3 Boxes 60 Sac),gano brand,FBA,False,58.96,True,0.98,Count,1236.0,False,51.2,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B0774MRBYY,"Cafe Tastle 100% Organic Instant Coffee, 7.14 Ounce",Cafe Tastle,Amazon product,False,11.99,True,1.68,Ounce,23.0,True,25.6,16,4.4,252.0,0.05,0.05,0.06,0.1,0.75,1.6, Ounce,1.43, Ounce
B0774PYLTF,"Cafe Tastle 100% Organic Instant Coffee, 3.5 Ounce",Cafe Tastle,FBA,False,10.99,True,3.14,Ounce,1861.0,False,16.0,3,4.5,13.0,0.0,0.0,0.15,0.19,0.65,,,,
B0774WVSYV,Fireside Coffee 2 Pack Cinnamon Mocha,Fireside Coffee,FBA,False,22.99,False,,,,False,,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B0775G1TQQ,5 Boxes Gano Excel Mocha Coffee Ganoderma Lucidum Extract Free 12x Sachets Zrii Rise Coffee,GANO EXCEL INTERNATIONAL,Third Party,False,100.97,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B0775GY1NG,3 Boxes GanoCafe Classic Ganoderma Black Coffee Plus FREE 8x Sachets Zrii Rise Coffee ,GANO EXCEL INTERNATIONAL,,False,79.99,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B0775KKBGB,4x Gano Excel Ganocafe Classic Ganoderma Healthy Black Coffee + FREE 12x Zrii Rise Coffee,Gano Excel,,False,88.87,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B0775RYQ49,9x Gano Excel Ganocafe Classic Ganoderma Healthy Black Coffee FREE10x Sachets Zrii Rise Coffee,GANO EXCEL INTERNATIONAL,Third Party,False,92.8,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B0776B69V1,Gano Excel GanoCafe Classic Instant Black Healthy Coffee Ganoderma Lucidum Extract ( 1 Box = 30 sachets ) (4x30),Gano Excel,FBA,False,45.99,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B0776CM6DD,Gano Excel GanoCafe Classic Instant Black Healthy Coffee Ganoderma Lucidum Extract ( 1 Box = 30 sachets ) (1x30),Gano Excel,FBA,False,14.9,True,0.5,Count,2701.0,False,5.6,0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,
B0776D83ZY,Gano Excel GanoCafe Classic Instant Black Healthy Coffee Ganoderma Lucidum Extract ( 1 Box = 30 sachets ) (8x30),Gano Excel,Third Party,False,82.0,True,0.34,Count,3629.0,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B0776DNRZD,Value buy Gano Excel Mocha Coffee Ganoderma Lucidum Extract ( 1 Box = 15 sachets ) (3x15),Gano Excel,Third Party,False,40.65,True,0.9,Count,3826.0,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B0776DYMKM,Value buy Gano Excel Mocha Coffee Ganoderma Lucidum Extract (1 Box = 15 sachets) (6x15),GANO EXCEL INTERNATIONAL,Third Party,False,79.9,False,,,4094.0,False,,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B0776F8DGJ,Value buy Gano Excel Mocha Coffee Ganoderma Lucidum Extract ( 1 Box = 15 sachets ) (1x15),Gano Excel,Third Party,False,19.9,True,1.33,Count,3086.0,False,17.6,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B0776FQQTS,Value buy Gano Excel Mocha Coffee Ganoderma Lucidum Extract ( 1 Box = 15 sachets ) (10x15),Gano Excel,FBA,False,112.87,True,0.75,Count,1521.0,False,177.6,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B0776GCL1H,Value buy Gano Excel Mocha Coffee Ganoderma Lucidum Extract ( 1 Box = 15 sachets ) (2x15),Gano Excel,Third Party,False,56.0,True,56.0,Item,3728.0,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B0776LY7XG,Folgers Supreme by Bustelo Espresso WB Coffee,Folgers,Third Party,False,21.96,True,0.69,Ounce,4211.0,False,33.6,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B0778XCQH5,Kenco Millicano Americano Original Tin 500 g,Kenco,,False,49.99,False,,,2346.0,False,22.4,0,4.8,31.0,0.04,0.0,0.0,0.04,0.92,,,,
B077941FPK,"Super Coffee Essenso Microground coffee 2in1 & 3in1 Instant Coffee (628MART) (Essenso Microground coffee Mix, 30 Sticks)",SUPER,Third Party,False,48.88,True,48.88,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B0779QWLWN,Juncao Reishi Instant Black Coffee with Certified Organic Ganoderma 30 sachets per box (1 box),Organic Mushroom Coffee,Third Party,False,16.95,True,1.7,Item,1058.0,False,6.4,0,4.1,32.0,0.08,0.06,0.11,0.23,0.52,,,,
B077B5PDBR,"PACK OF 10 - Great Value French Vanilla Cappuccino Beverage Mix, 16 oz",Great Value,Third Party,False,44.37,True,2.77,Ounce,1311.0,False,16.0,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B077D1Z53Y,"Nescafe Cafe De Olla Instant Coffee, Cinnamon, 6.7 Ounce Jar (3)",Nescafé,Third Party,False,44.94,True,44.94,Count,,False,6.7,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B077D4CTMG,"Nescafe Cafe De Olla Instant Coffee, Cinnamon, 6.7 Ounce Jar (2 pack)",Nescafé,Third Party,False,20.07,True,1.5,Ounce,765.0,False,65.6,0,5.0,11.0,0.0,0.0,0.0,0.0,1.0,,,,
B077F7T46H,"Kitu Super Coffee, SugarFree Keto Coffee (0g Sugar, 10g Protein, 80 Calories) [Mocha] 12 Fl Oz, 1 Pack | Iced Coffee, Protein Coffee, Coffee Drinks - From The Super Coffee Family",SUNNIVA SUPER COFFEE,Amazon product,False,5.94,True,0.5,Fl Oz,272.0,False,13.9,4,3.7,65.0,0.19,0.07,0.08,0.18,0.48,,,,
B077GYTCH6,"PACK OF 12 - Folgers Decaf Instant Coffee, Special Roast, 3 Oz",Folgers,Third Party,False,85.75,True,28.58,Ounce,,False,3.0,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B077H4X4M8,LA VIRGINIA Cafe Instantaneo Clásico 170 gr. Argentina.,La Virginia,FBA,False,20.64,True,20.64,Count,1857.0,False,19.2,0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,,,,
B077HY93Y6,"PACK OF 8 - Folgers Mocha Chocolate Cappuccino Coffee Mix, 16 oz",Folgers,FBA,False,69.99,True,69.99,Ounce,1313.0,False,153.6,0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,,,,
B077JPJQ1Y,PACK OF 6 - NESCAFE CLASICO Decaf Instant Coffee 7 oz. Jar,Nescafé,Third Party,False,46.48,False,,,1014.0,False,7.0,0,4.8,6.0,0.0,0.0,0.0,0.21,0.79,,,,
B077L6L5BX,Starbucks VIA Instant Coffee Variety Pack. Starbucks Caffe Mocha and Starbucks Pike Place Roast. Convenient One-Stop Shopping. Easy to Source Ultra Popular Starbucks Blends. Coffee Paradise!,Bundle,Third Party,False,19.98,True,19.98,Count,2728.0,False,9.8,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B077MC9ZXG,9x Gano Excel Ganocafe Black Coffee Classic No Sugar Healthy Instant Coffee + FREE Zrii Premix Rise Coffee + FREE Expedited Shipping,GANO EXCEL INTERNATIONAL,FBA,False,82.81,False,,,,False,,0,4.9,9.0,0.0,0.0,0.0,0.14,0.86,,,,
B077NHGHLJ,Mount Hagen Freeze Dried Decaf Coffee - Coffee - Case of 6 - 3.53 oz.,Mount Hagen,,False,67.91,False,,,3431.0,False,67.2,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B077PT8S55,Kenco Flat White Instant Coffee 8 Sachets 144.8g,Kenco,Third Party,False,17.48,True,17.48,Count,2247.0,False,6.4,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B077Q41ZQ3,Old Town - White Cafe 3in1 Hazelnut 21.2 oz (2 pack),Fusion Select,FBA,True,19.97,True,0.67,Count,207.0,False,48.0,5,4.5,68.0,0.03,0.03,0.08,0.12,0.75,,,,
B077Q77S2Q,"OLD TOWN 3 in 1 Classic White Coffee, 21.2 Ounce (2 Pack)",Fusion Select,FBA,True,19.99,True,0.47,Ounce,197.0,False,43.2,7,4.6,105.0,0.04,0.0,0.04,0.12,0.8,,,,
B077S6TZ87,"Caffe D' Vita Blended Iced Coffee - Double Mocha Latte, 3.5 lbs (Double Mocha)",Caffe D'Vita,Third Party,False,25.64,True,0.46,Ounce,1400.0,False,60.8,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B077SH99VN,"NESCAFÉ GOLD BLEND A Premium Instant Coffee With A Smooth, Distinctive Flavor And Rich Aroma. Imported From The UK England The Best Of British Instant Coffee Savor The Smooth Well-Rounded Taste Of",Nescafé,Third Party,False,20.3,True,2.9,Ounce,1930.0,False,24.0,4,3.6,8.0,0.32,0.0,0.0,0.12,0.56,,,,
B077STFF8X,30x GanoCafe Coffee 3 in 1 Ganoderma Healthy Latte FREE Zrii Coffee,Gano Excel,Third Party,False,407.63,True,407.63,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B077TX29QD,Delong Durian Coffee - 200g ( 20g x 10 Sachets ),Delong,Third Party,False,29.0,True,29.0,Count,3210.0,False,9.9,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,
B077VQWX4P,Gano Excel Ganocafe 3in1 Coffee (4 Boxes 80 Sac),GANO EXCEL INTERNATIONAL,Third Party,False,50.6,True,0.63,Count,3188.0,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B077VR8BY6,Gano Excel Ganocafe 3in1 Coffee (2 Boxes 40 Sac),Gano CafÃ,Third Party,False,42.82,True,1.07,Count,3523.0,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B077WRD6NB,10 Boxes Gano Cafe Mocha Coffee,Gano Excel,FBA,False,112.0,True,11.2,Count,608.0,False,176.0,0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,,,,
B077YC1G6K,"Folgers Cappuccino French Vanilla Instant Coffee Beverage Mix, 32 Single Serve Packets",Folgers,Amazon product,False,11.84,True,0.44,Ounce,26.0,True,44.8,32,4.5,490.0,0.05,0.03,0.04,0.08,0.8,0.42, Ounce,0.37, Ounce
B077ZL13JF,"Certified Organic Juncao Reishi Mushroom Coffee Gift Set: Black Coffee, Latte Coffee, Mocha Coffee, Cappuccino Coffe, Hot Chocolate",Mushroom Coffee,FBA,False,21.95,True,21.95,Count,1889.0,False,27.2,0,5.0,14.0,0.0,0.0,0.0,0.0,1.0,,,,
B0783137K4,"ANi Reishi Latte Coffee 2in1 Reishi Powder 90g 20x4,5g pcs, Organic reishi, Ganoderma coffee, Ganoderma Lucidum,mushrom healthy coffee mushroom coffee",ANI,Third Party,False,6.61,True,0.07,Fl Oz,,False,2.9,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B078457ZD4,Kenco Smooth Coffee (100g),Kenco,Third Party,False,18.99,True,18.99,100 g,4612.0,False,3.5,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B0784SSTPD,Instant Nescafe Arabiana Arabic Coffee Mix With Cardamom Flavor - Small Sticks (1 Box (20 Sticks)),Nescafé,Third Party,False,14.95,True,0.75,Count,,False,,0,4.5,116.0,0.06,0.02,0.07,0.06,0.79,,,,
B07855S8M9,Gano Excel Ganocafe 3in1 Coffee (30 Boxes 600Sac),Gano CafÃ,,False,387.25,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B0787M2BMT,3 Boxes Gano Excel Black Coffee Classic Ganoderma Lucidum FREE Zrii Rise Coffee,Gano Excel,Third Party,False,38.22,True,12.74,Count,3423.0,False,,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B078FP3RZZ,10 Boxes GanoCafe Tongkat Ali Coffee by Gano Excel + Free Expedited Shipping to USA,GANO EXCEL INTERNATIONAL,Third Party,False,139.96,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
